雄厚,xiónghòu,Hùng hậu,公司的资金雄厚。,Vốn của công ty rất dồi dào.
羞耻,xiūchǐ,Xấu hổ,他感到非常羞耻。,Anh ấy cảm thấy rất xấu hổ.
修复,xiūfù,"Sửa chữa, phục hồi",这座古建筑得到了修复。,Công trình kiến trúc cổ này đã được tu sửa.
修建,xiūjiàn,Xây dựng,他们在修建新学校。,Họ đang xây dựng trường học mới.
修理,xiūlǐ,Sửa chữa,我的自行车需要修理。,Xe đạp của tôi cần sửa chữa.
修养,xiūyǎng,Tu dưỡng,他很注重自己的修养。,Anh ấy rất chú trọng tu dưỡng bản thân.
绣,xiù,Thêu,她在手帕上绣了花。,Cô ấy đã thêu hoa lên chiếc khăn tay.
嗅觉,xiùjué,Khứu giác,狗的嗅觉非常灵敏。,Khứu giác của chó rất nhạy bén.
虚假,xūjiǎ,Giả dối,这个故事有些虚假。,Câu chuyện này có phần giả dối.
需求,xūqiú,Nhu cầu,公司的需求不断增加。,Nhu cầu của công ty không ngừng tăng lên.
虚荣,xūróng,Hư vinh,他有点虚荣。,Anh ấy hơi phù phiếm.
虚伪,xūwěi,Giả tạo,我讨厌虚伪的人。,Tôi ghét những người giả dối.
须知,xūzhī,Cần biết,申请表上有须知。,Trên mẫu đơn có hướng dẫn.
许可,xǔkě,Cho phép,这个活动需要得到许可。,Hoạt động này cần được cấp phép.
酗酒,xùjiǔ,Nghiện rượu,他酗酒成性。,Anh ấy nghiện rượu.
畜牧,xùmù,Chăn nuôi,这个地区以畜牧业为主。,Khu vực này chủ yếu là chăn nuôi.
序言,xùyán,Lời nói đầu,序言部分很重要。,Phần lời tựa rất quan trọng.
宣誓,xuānshì,Tuyên thệ,他在法庭上宣誓。,Anh ấy tuyên thệ tại tòa án.
宣扬,xuānyáng,Tuyên truyền,他们在宣扬新政策。,Họ đang tuyên truyền chính sách mới.
悬挂,xuánguà,Treo,我在墙上悬挂了一幅画。,Tôi đã treo một bức tranh lên tường.
旋律,xuánlǜ,Giai điệu,这首歌的旋律很优美。,Giai điệu của bài hát này rất đẹp.
悬念,xuánniàn,Lo lắng,他一直在悬念结局。,Anh ấy luôn hồi hộp về kết cục.
悬崖峭壁,xuányá qiàobì,Vách đá cheo leo,山峰悬崖峭壁。,Đỉnh núi cheo leo hiểm trở.
旋转,xuánzhuǎn,"Quay, xoay",这个玩具可以旋转。,Đồ chơi này có thể xoay.
选拔,xuǎnbá,Tuyển chọn,我们正在选拔人才。,Chúng tôi đang tuyển chọn nhân tài.
选手,xuǎnshǒu,Tuyển thủ,他是一位优秀的选手。,Anh ấy là một vận động viên xuất sắc.
削弱,xuēruò,Suy yếu,他们的力量被削弱了。,Sức mạnh của họ đã bị suy yếu.
学历,xuélì,Trình độ học vấn,她的学历很高。,Trình độ học vấn của cô ấy rất cao.
学说,xuéshuō,Học thuyết,这是一个新的学说。,Đây là một học thuyết mới.
学位,xuéwèi,Học vị,他获得了硕士学位。,Anh ấy đã nhận được bằng thạc sĩ.
雪上加霜,xuěshàng jiāshuāng,Tuyết trên sương,他的情况真是雪上加霜。,Tình trạng của anh ấy thực sự là khó khăn chồng chất.
血压,xuèyā,Huyết áp,他的血压很高。,Huyết áp của anh ấy rất cao.
熏陶,xūntáo,"Đào tạo, hun đúc",孩子们在家长的熏陶下成长。,Trẻ em lớn lên dưới sự dạy dỗ của cha mẹ.
循环,xúnhuán,Tuần hoàn,这个过程是一个循环。,Quá trình này là một chu trình.
巡逻,xúnluó,Tuần tra,警察正在巡逻。,Cảnh sát đang tuần tra.
寻觅,xúnmì,Tìm kiếm,他正在寻觅新的机会。,Anh ấy đang tìm kiếm cơ hội mới.
循序渐进,xúnxù jiànjìn,Tiến hành tuần tự,学习需要循序渐进。,Việc học cần tiến bộ từng bước.
押金,yājīn,Tiền đặt cọc,交房时需要交押金。,Khi nhận nhà cần đặt cọc.
压迫,yāpò,Áp bức,他感到受到压迫。,Anh ấy cảm thấy bị áp bức.
压岁钱,yāsuìqián,Tiền lì xì,过年时孩子们会收到压岁钱。,Trẻ em sẽ nhận được tiền mừng tuổi vào dịp Tết.
压缩,yāsuō,Nén,我们需要压缩文件大小。,Chúng ta cần nén kích thước tệp tin.
压抑,yāyì,Ức chế,他感到非常压抑。,Anh ấy cảm thấy rất bị đè nén.
压榨,yāzhà,"Ép, bóc lột",我们不能压榨员工。,Chúng ta không thể bóc lột nhân viên.
压制,yāzhì,Kìm hãm,他被压制住了。,Anh ấy đã bị đàn áp.
亚军,yàjūn,Á quân,她赢得了亚军。,Cô ấy đã giành được giải á quân.
烟花爆竹,yānhuā bàozhú,Pháo hoa,过年时，我们喜欢放烟花爆竹。,"Vào dịp Tết, chúng tôi thích đốt pháo hoa."
淹没,yānmò,Nhấn chìm,洪水淹没了村庄。,Lũ lụt đã nhấn chìm ngôi làng.
沿海,yánhǎi,Ven biển,这个城市沿海。,Thành phố này ven biển.
严寒,yánhán,Lạnh giá,这里的冬天非常严寒。,Mùa đông ở đây rất lạnh.
严禁,yánjìn,Cấm tuyệt đối,严禁吸烟。,Cấm hút thuốc.
严峻,yánjùn,Nghiêm trọng,他面临严峻的挑战。,Anh ấy đối mặt với thử thách nghiêm trọng.
严厉,yánlì,Nghiêm khắc,老师对学生非常严厉。,Giáo viên rất nghiêm khắc với học sinh.
言论,yánlùn,Ngôn luận,我们要尊重言论自由。,Chúng ta phải tôn trọng tự do ngôn luận.
严密,yánmì,Kín đáo,我们需要对这个问题进行严密分析。,Chúng ta cần phân tích kỹ lưỡng vấn đề này.
延期,yánqī,Gia hạn,会议延期了。,Cuộc họp đã bị hoãn lại.
炎热,yánrè,Nóng bức,炎热的夏天让人难以忍受。,Mùa hè nóng bức làm cho con người khó chịu nổi.
延伸,yánshēn,Mở rộng,河流延伸到远方。,Con sông kéo dài đến phương xa.
岩石,yánshí,Đá,岩石非常坚硬。,Đá rất cứng.
延续,yánxù,Tiếp tục,这个传统延续了几百年。,Truyền thống này đã được duy trì trong vài trăm năm.
演变,yǎnbiàn,Diễn biến,动物的形态会随着时间演变。,Hình thái của động vật sẽ thay đổi theo thời gian.
掩盖,yǎngài,Che đậy,他试图掩盖自己的错误。,Anh ta cố gắng che đậy lỗi lầm của mình.
眼光,yǎnguāng,Ánh mắt,她的眼光非常独到。,Ánh mắt của cô ấy rất độc đáo.
掩护,yǎnhù,Che chở,士兵们互相掩护。,Các binh sĩ bảo vệ lẫn nhau.
演讲,yǎnjiǎng,Diễn thuyết,他的演讲非常精彩。,Bài diễn thuyết của anh ấy rất xuất sắc.
眼色,yǎnsè,"Ánh mắt, ý tứ",她给了他一个眼色。,Cô ấy đã ra hiệu cho anh ta bằng ánh mắt.
眼神,yǎnshén,Thần thái ánh mắt,他的眼神透露出悲伤。,Ánh mắt của anh ấy bộc lộ nỗi buồn.
掩饰,yǎnshì,Che giấu,她努力掩饰自己的情绪。,Cô ấy cố gắng che giấu cảm xúc của mình.
演习,yǎnxí,Diễn tập,他们正在进行军事演习。,Họ đang tiến hành diễn tập quân sự.
眼下,yǎnxià,Trước mắt,眼下我们需要一个计划。,Hiện tại chúng ta cần một kế hoạch.
演绎,yǎnyì,Diễn giải,他把小说演绎得非常精彩。,Anh ta diễn giải tiểu thuyết một cách rất hay.
演奏,yǎnzòu,Diễn tấu,她在钢琴上演奏了一首优美的曲子。,Cô ấy chơi một bản nhạc đẹp trên piano.
验收,yànshōu,Kiểm tra và nhận,这个产品已经通过了验收。,Sản phẩm này đã qua kiểm tra nghiệm thu.
厌恶,yànwù,Ghét,他对这种行为感到厌恶。,Anh ta cảm thấy ghê tởm với hành vi này.
验证,yànzhèng,Xác minh,这个方法需要进一步验证。,Phương pháp này cần được kiểm chứng thêm.
氧气,yǎngqì,Oxy,植物需要氧气才能生长。,Thực vật cần oxy để phát triển.
样品,yàngpǐn,Mẫu hàng,实验室里有很多样品。,Trong phòng thí nghiệm có nhiều mẫu vật.
摇摆,yáobǎi,Đung đưa,树枝在风中摇摆。,Cành cây đung đưa trong gió.
摇滚,yáogǔn,Nhạc rock,我喜欢听摇滚音乐。,Tôi thích nghe nhạc rock.
摇晃,yáohuàng,Lắc lư,地震使房屋摇晃。,Động đất làm nhà cửa rung lắc.
遥控,yáokòng,Điều khiển từ xa,他们用遥控器操作电视。,Họ dùng điều khiển từ xa để điều khiển TV.
谣言,yáoyán,Tin đồn,不要相信那些谣言。,Đừng tin vào những tin đồn đó.
遥远,yáoyuǎn,Xa xôi,她住在一个遥远的村庄。,Cô ấy sống ở một ngôi làng xa xôi.
咬牙切齿,yǎoyá qièchǐ,Nghiến răng kèn kẹt,他咬牙切齿地说出了真相。,Anh ta nghiến răng nghiến lợi nói ra sự thật.
要不然,yàobùrán,Nếu không thì,我们需要快点走，要不然就迟到了。,"Chúng ta cần đi nhanh lên, nếu không sẽ trễ."
要点,yàodiǎn,Điểm quan trọng,他解释了几个要点。,Anh ta đã giải thích một vài điểm chính.
要命,yàomìng,Chết người,这种情况要命。,Tình huống này thật chết người.
要素,yàosù,Yếu tố,这是一个成功的要素。,Đây là một yếu tố thành công.
耀眼,yàoyǎn,Chói mắt,太阳光芒耀眼。,Ánh mặt trời chói mắt.
野蛮,yěmán,Man rợ,他的行为非常野蛮。,Hành vi của anh ta rất man rợ.
野心,yěxīn,Tham vọng,他有很大的野心。,Anh ta có tham vọng lớn.
依次,yīcì,Lần lượt,我们依次进入房间。,Chúng tôi lần lượt vào phòng.
一度,yīdù,Đã từng,我们一度认为他会成功。,Chúng tôi từng nghĩ rằng anh ta sẽ thành công.
一帆风顺,yīfān fēngshùn,Thuận buồm xuôi gió,他希望自己的一生一帆风顺。,Anh ấy hy vọng cuộc đời mình sẽ thuận buồm xuôi gió.
一贯,yīguàn,Trước sau như một,他一贯都很努力。,Anh ấy luôn luôn rất chăm chỉ.
依旧,yījiù,Vẫn như cũ,她依旧美丽。,Cô ấy vẫn xinh đẹp như xưa.
一举两得,yījǔ liǎngdé,Một công đôi việc,我们可以一举两得。,Chúng ta có thể một công đôi việc.
依据,yījù,Căn cứ vào,我们依据法律行事。,Chúng tôi hành động theo pháp luật.
依靠,yīkào,Dựa vào,他依靠家人的支持。,Anh ta dựa vào sự ủng hộ của gia đình.
依赖,yīlài,Ỷ lại,他对科技很依赖。,Anh ấy rất phụ thuộc vào công nghệ.
一流,yīliú,Hàng đầu,这所大学是一流的。,Trường đại học này là hạng nhất.
一律,yīlǜ,Đồng nhất,所有学生一律要遵守校规。,Tất cả học sinh đều phải tuân thủ quy định của trường.
一目了然,yīmù liǎorán,Rõ ràng trong nháy mắt,这个问题一目了然。,Vấn đề này rõ ràng ngay lập tức.
一如既往,yīrú jìwǎng,Như trước đây,他一如既往地支持我们。,Anh ấy luôn ủng hộ chúng tôi như trước.
衣裳,yīshang,Quần áo,她的衣裳非常漂亮。,Quần áo của cô ấy rất đẹp.
一丝不苟,yīsī bùgǒu,Tỉ mỉ cẩn thận,他做事一丝不苟。,Anh ấy làm việc rất cẩn thận.
依托,yītuō,Dựa vào,这个项目依托于先进的技术。,Dự án này dựa vào công nghệ tiên tiến.
一向,yīxiàng,Luôn luôn,他一向很守时。,Anh ấy luôn đúng giờ.
一再,yīzài,Nhiều lần,我一再强调这个问题的重要性。,Tôi đã nhiều lần nhấn mạnh tầm quan trọng của vấn đề này.
遗产,yíchǎn,Di sản,他的遗产分配不均。,Di sản của anh ta được phân chia không đều.
遗传,yíchuán,Di truyền,这种疾病具有遗传性。,Căn bệnh này có tính di truyền.
疑惑,yíhuò,Nghi ngờ,她的回答让我感到疑惑。,Câu trả lời của cô ấy khiến tôi bối rối.
遗留,yíliú,Để lại,这片土地遗留了许多历史遗迹。,Mảnh đất này để lại nhiều di tích lịch sử.
仪器,yíqì,Dụng cụ,这个实验需要精密的仪器。,Thí nghiệm này cần các dụng cụ chính xác.
遗失,yíshī,Mất mát,我遗失了我的钥匙。,Tôi đã làm mất chìa khóa của mình.
仪式,yíshì,Nghi thức,婚礼上有很多传统仪式。,Có nhiều nghi lễ truyền thống trong đám cưới.
以便,yǐbiàn,Để tiện,请尽快回复，以便我们安排下一步。,Vui lòng trả lời sớm để chúng tôi có thể sắp xếp bước tiếp theo.
以免,yǐmiǎn,Để tránh,请小心驾驶，以免发生事故。,Vui lòng lái xe cẩn thận để tránh tai nạn.
以往,yǐwǎng,Trước đây,以往我们总是一起去旅行。,Trước đây chúng tôi luôn đi du lịch cùng nhau.
以至,yǐzhì,Đến mức,他努力工作，以至于忘记了吃饭。,Anh ấy làm việc chăm chỉ đến mức quên ăn.
以致,yǐzhì,Kết quả là,天气冷得以致无法出门。,Trời lạnh đến mức không thể ra ngoài.
亦,yì,Cũng,他的意见很有道理，我亦同意。,"Ý kiến của anh ấy rất có lý, tôi cũng đồng ý."
翼,yì,Cánh,鸟儿展开了它的翼。,Con chim dang rộng đôi cánh của nó.
异常,yìcháng,Bất thường,他的行为异常怪异。,Hành vi của anh ta cực kỳ kỳ quặc.
毅力,yìlì,Kiên trì,他靠着坚定的毅力完成了任务。,Anh ta hoàn thành nhiệm vụ nhờ vào sự kiên trì vững chắc.
意料,yìliào,Dự đoán,结果出乎我们的意料。,Kết quả ngoài dự đoán của chúng tôi.
毅然,yìrán,Kiên quyết,他毅然决定辞职。,Anh ta quyết định từ chức một cách kiên quyết.
意识,yìshí,Ý thức,我突然意识到自己忘了带钥匙。,Tôi đột nhiên nhận ra mình quên mang theo chìa khóa.
意图,yìtú,Ý đồ,他的意图非常明确。,Ý định của anh ấy rất rõ ràng.
意味着,yìwèizhe,Nghĩa là,这件事意味着我们需要重新计划。,Điều này có nghĩa là chúng ta cần lên kế hoạch lại.
意向,yìxiàng,Ý định,他表现出对这项工作很有意向。,Anh ấy thể hiện sự quan tâm đến công việc này.
意志,yìzhì,Ý chí,他有很强的意志力。,Anh ta có ý chí mạnh mẽ.
抑制,yìzhì,Ức chế,她努力抑制自己的情绪。,Cô ấy cố gắng kiềm chế cảm xúc của mình.
阴谋,yīnmóu,Âm mưu,他们策划了一场阴谋。,Họ đã lên kế hoạch một âm mưu.
音响,yīnxiǎng,Âm thanh,这个音响系统非常先进。,Hệ thống âm thanh này rất tiên tiến.
隐蔽,yǐnbì,Ẩn nấp,这间房子很隐蔽。,Căn nhà này rất kín đáo.
引导,yǐndǎo,Hướng dẫn,老师引导学生思考问题。,Giáo viên hướng dẫn học sinh suy nghĩ về vấn đề.
隐患,yǐnhuàn,Hiểm họa tiềm ẩn,这个计划可能存在隐患。,Kế hoạch này có thể tiềm ẩn nguy cơ.
隐瞒,yǐnmán,Che giấu,他隐瞒了事实的真相。,Anh ta đã che giấu sự thật.
引擎,yǐnqíng,Động cơ,汽车的引擎需要定期维护。,Động cơ xe hơi cần được bảo dưỡng định kỳ.
饮食,yǐnshí,Ăn uống,健康的饮食习惯很重要。,Thói quen ăn uống lành mạnh rất quan trọng.
隐私,yǐnsī,Riêng tư,每个人都有自己的隐私。,Mỗi người đều có sự riêng tư của mình.
引用,yǐnyòng,Trích dẫn,他引用了一句名言。,Anh ta trích dẫn một câu nói nổi tiếng.
隐约,yǐnyuē,Mờ ảo,我隐约听到了他的声音。,Tôi nghe thấy giọng nói của anh ta một cách mơ hồ.
印刷,yìnshuā,In ấn,他们在工厂里印刷书籍。,Họ in sách trong nhà máy.
婴儿,yīng'ér,Trẻ sơ sinh,她是一个可爱的婴儿。,Cô ấy là một em bé dễ thương.
英明,yīngmíng,Anh minh,他的领导非常英明。,Sự lãnh đạo của anh ấy rất sáng suốt.
